time_utc,amp_m
2026-04-01 13:01:00,-0.00084557
2026-04-01 13:02:00,-0.00087486
2026-04-01 13:03:00,0.00060749
2026-04-01 13:04:00,0.00029594
2026-04-01 13:05:00,0.0019954
2026-04-01 13:06:00,0.0055772
2026-04-01 13:07:00,0.0095187
2026-04-01 13:08:00,0.010697
2026-04-01 13:09:00,0.010728
2026-04-01 13:10:00,0.010078
2026-04-01 13:11:00,0.0094203
2026-04-01 13:12:00,0.0073391
2026-04-01 13:13:00,0.0054137
2026-04-01 13:14:00,0.0033597
2026-04-01 13:15:00,0.0015772
2026-04-01 13:16:00,-0.00059485
2026-04-01 13:17:00,-0.0032371
2026-04-01 13:18:00,-0.0044396
2026-04-01 13:19:00,-0.0039489
2026-04-01 13:20:00,-0.0042846
2026-04-01 13:21:00,-0.0041235
2026-04-01 13:22:00,-0.0037735
2026-04-01 13:23:00,-0.0026103
2026-04-01 13:24:00,-0.0017057
2026-04-01 13:25:00,-0.00091955
2026-04-01 13:26:00,-0.0003142
2026-04-01 13:27:00,-0.00019574
2026-04-01 13:28:00,0.00019722
2026-04-01 13:29:00,2.5622e-05
2026-04-01 13:30:00,0.00019889
2026-04-01 13:31:00,0.00029299
2026-04-01 13:32:00,-0.00011636
2026-04-01 13:33:00,0.00014889
2026-04-01 13:34:00,-2.5171e-05
2026-04-01 13:35:00,-3.6296e-05
2026-04-01 13:36:00,5.492e-05
2026-04-01 13:37:00,0.0002781
2026-04-01 13:38:00,-0.00015661
2026-04-01 13:39:00,0.00012952
2026-04-01 13:40:00,-7.0144e-05
2026-04-01 13:41:00,-0.00025218
2026-04-01 13:42:00,9.1493e-06
2026-04-01 13:43:00,-7.0354e-06
2026-04-01 13:44:00,-0.00018825
2026-04-01 13:45:00,-0.00012364
2026-04-01 13:46:00,-0.00017259
2026-04-01 13:47:00,-0.00018654
2026-04-01 13:48:00,-9.7443e-05
2026-04-01 13:49:00,-0.00019993
2026-04-01 13:50:00,-0.00027616
2026-04-01 13:51:00,-0.00011969
2026-04-01 13:52:00,-0.00020289
2026-04-01 13:53:00,-0.00037202
2026-04-01 13:54:00,-0.00045061
2026-04-01 13:55:00,-0.00045065
2026-04-01 13:56:00,-0.00048434
2026-04-01 13:57:00,-0.00044266
2026-04-01 13:58:00,-0.00053818
2026-04-01 13:59:00,-0.00062961
2026-04-01 14:00:00,-0.00063526
2026-04-01 14:01:00,-0.00075451
2026-04-01 14:02:00,-0.00078062
2026-04-01 14:03:00,-0.00086468
2026-04-01 14:04:00,-0.00079145
2026-04-01 14:05:00,-0.0006138
2026-04-01 14:06:00,-0.00043095
2026-04-01 14:07:00,-0.00024863
2026-04-01 14:08:00,4.5221e-05
2026-04-01 14:09:00,0.00083966
2026-04-01 14:10:00,0.0017823
2026-04-01 14:11:00,0.0028095
2026-04-01 14:12:00,0.0044333
2026-04-01 14:13:00,0.0061018
2026-04-01 14:14:00,0.007533
2026-04-01 14:15:00,0.0087176
2026-04-01 14:16:00,0.0093437
2026-04-01 14:17:00,0.0092334
2026-04-01 14:18:00,0.0087728
2026-04-01 14:19:00,0.0079363
2026-04-01 14:20:00,0.0075907
2026-04-01 14:21:00,0.0076076
2026-04-01 14:22:00,0.0071222
2026-04-01 14:23:00,0.0062895
2026-04-01 14:24:00,0.00483
2026-04-01 14:25:00,0.0021525
2026-04-01 14:26:00,-0.0012501
2026-04-01 14:27:00,-0.0050004
2026-04-01 14:28:00,-0.0087479
2026-04-01 14:29:00,-0.01198
2026-04-01 14:30:00,-0.014001
2026-04-01 14:31:00,-0.0093211
2026-04-01 14:32:00,-0.0086173
2026-04-01 14:33:00,-0.015559
2026-04-01 14:34:00,-0.016184
2026-04-01 14:35:00,-0.015551
2026-04-01 14:36:00,-0.011976
2026-04-01 14:37:00,-0.0059384
2026-04-01 14:38:00,-0.00066201
2026-04-01 14:39:00,0.0025201
2026-04-01 14:40:00,0.0061961
2026-04-01 14:41:00,0.0065654
2026-04-01 14:42:00,0.0072906
2026-04-01 14:43:00,0.0086029
2026-04-01 14:44:00,0.0070689
2026-04-01 14:45:00,0.0036583
2026-04-01 14:46:00,0.0014552
2026-04-01 14:47:00,-0.00062702
2026-04-01 14:48:00,-0.00012691
2026-04-01 14:49:00,0.00085785
2026-04-01 14:50:00,0.0033069
2026-04-01 14:51:00,0.0047944
2026-04-01 14:52:00,0.0042717
2026-04-01 14:53:00,0.0041374
2026-04-01 14:54:00,0.0065291
2026-04-01 14:55:00,0.0086371
2026-04-01 14:56:00,0.0088724
2026-04-01 14:57:00,0.005538
2026-04-01 14:58:00,0.0031052
2026-04-01 14:59:00,0.0015658
2026-04-01 15:00:00,-0.0022819
