time_utc,amp_m
2026-04-01 14:39:00,-0.007692
2026-04-01 14:40:00,-0.0057588
2026-04-01 14:41:00,-0.0030978
2026-04-01 14:42:00,-0.0020902
2026-04-01 14:43:00,0.0027463
2026-04-01 14:44:00,0.00442
2026-04-01 14:45:00,0.0052467
2026-04-01 14:46:00,0.0048445
2026-04-01 14:47:00,0.0028048
2026-04-01 14:48:00,-0.00056479
2026-04-01 14:49:00,-0.0042898
2026-04-01 14:50:00,-0.0072517
2026-04-01 14:51:00,-0.0042697
2026-04-01 14:52:00,-0.0033538
2026-04-01 14:53:00,-0.0019263
2026-04-01 14:54:00,-7.2356e-05
2026-04-01 14:55:00,0.0011518
2026-04-01 14:56:00,-0.001367
2026-04-01 14:57:00,-0.0014375
2026-04-01 14:58:00,0.0031093
2026-04-01 14:59:00,0.0055409
2026-04-01 15:00:00,0.0052624
