time_utc,amp_m
2026-04-01 14:35:00,0.017226
2026-04-01 14:36:00,0.0063262
2026-04-01 14:37:00,-0.014806
2026-04-01 14:38:00,-0.025125
2026-04-01 14:39:00,-0.027579
2026-04-01 14:40:00,-0.042223
2026-04-01 14:41:00,-0.026791
2026-04-01 14:42:00,-0.018261
2026-04-01 14:43:00,-0.031234
2026-04-01 14:44:00,-0.021777
2026-04-01 14:45:00,-0.011612
2026-04-01 14:46:00,-0.016309
2026-04-01 14:47:00,-0.0050477
2026-04-01 14:48:00,0.0028645
2026-04-01 14:49:00,0.0007972
2026-04-01 14:50:00,-0.0058892
2026-04-01 14:51:00,0.001383
2026-04-01 14:52:00,-0.0072322
2026-04-01 14:53:00,-0.031723
2026-04-01 14:54:00,-0.023596
2026-04-01 14:55:00,0.0022766
2026-04-01 14:56:00,0.01906
2026-04-01 14:57:00,0.014537
2026-04-01 14:58:00,-0.0044323
2026-04-01 14:59:00,0.019397
2026-04-01 15:00:00,0.031385
