time_utc,amp_m
2026-04-01 13:42:00,-0.0050384
2026-04-01 13:43:00,-0.0026793
2026-04-01 13:44:00,-0.0010529
2026-04-01 13:45:00,-0.00047894
2026-04-01 13:46:00,0.00042064
2026-04-01 13:47:00,0.0015274
2026-04-01 13:48:00,0.00041357
2026-04-01 13:49:00,-0.00072786
2026-04-01 13:50:00,-0.00034062
2026-04-01 13:51:00,8.6066e-05
2026-04-01 13:52:00,-0.00043965
2026-04-01 13:53:00,-0.00040546
2026-04-01 13:54:00,-0.00062225
2026-04-01 13:55:00,-0.0012825
2026-04-01 13:56:00,-0.00045204
2026-04-01 13:57:00,-0.00027352
2026-04-01 13:58:00,-0.0014702
2026-04-01 13:59:00,-0.00062401
2026-04-01 14:00:00,4.975e-05
2026-04-01 14:01:00,0.00013218
2026-04-01 14:02:00,0.00063577
2026-04-01 14:03:00,0.0020187
2026-04-01 14:04:00,0.0039154
2026-04-01 14:05:00,0.0050321
2026-04-01 14:06:00,0.0074801
2026-04-01 14:07:00,0.010539
2026-04-01 14:08:00,0.013681
2026-04-01 14:09:00,0.015308
2026-04-01 14:10:00,0.015107
2026-04-01 14:11:00,0.014447
2026-04-01 14:12:00,0.011989
2026-04-01 14:13:00,0.0076972
2026-04-01 14:14:00,0.0044122
2026-04-01 14:15:00,0.0036633
2026-04-01 14:16:00,0.0029966
2026-04-01 14:17:00,0.0022916
2026-04-01 14:18:00,4.8784e-05
2026-04-01 14:19:00,-0.0041904
2026-04-01 14:20:00,-0.0085089
2026-04-01 14:21:00,-0.011935
2026-04-01 14:22:00,-0.014882
2026-04-01 14:23:00,-0.017009
2026-04-01 14:24:00,-0.014216
2026-04-01 14:25:00,-0.0036146
2026-04-01 14:26:00,-0.015893
2026-04-01 14:27:00,-0.035556
2026-04-01 14:28:00,-0.0048458
2026-04-01 14:29:00,-0.0080369
2026-04-01 14:30:00,-0.0026581
2026-04-01 14:31:00,0.0086009
2026-04-01 14:32:00,0.0055505
2026-04-01 14:33:00,0.0083751
2026-04-01 14:34:00,0.0073138
2026-04-01 14:35:00,0.00096692
2026-04-01 14:36:00,0.00045004
2026-04-01 14:37:00,-0.0051729
2026-04-01 14:38:00,-0.0074631
2026-04-01 14:39:00,-0.0075175
2026-04-01 14:40:00,-0.0070095
2026-04-01 14:41:00,-0.0046255
2026-04-01 14:42:00,-0.0017117
2026-04-01 14:43:00,0.00011591
2026-04-01 14:44:00,0.0043733
2026-04-01 14:45:00,0.0058484
2026-04-01 14:46:00,0.0046643
2026-04-01 14:47:00,0.0046076
2026-04-01 14:48:00,0.002443
2026-04-01 14:49:00,-0.0027702
2026-04-01 14:50:00,-0.0059832
2026-04-01 14:51:00,-0.0050655
2026-04-01 14:52:00,-0.0048863
2026-04-01 14:53:00,-0.0026609
2026-04-01 14:54:00,-0.00042536
2026-04-01 14:55:00,0.001949
2026-04-01 14:56:00,0.00014422
2026-04-01 14:57:00,-0.0020428
2026-04-01 14:58:00,0.001876
2026-04-01 14:59:00,0.0041574
2026-04-01 15:00:00,0.0046021
