 -0.12717E-02 -0.71945E-04 -0.47319E-04   0.0000       0.0000       0.0000    
 -0.12734E-02 -0.72188E-04 -0.47253E-04   0.0000       0.0000       0.0000    
 -0.12815E-02 -0.72420E-04 -0.47045E-04   0.0000       0.0000       0.0000    
 -0.12940E-02 -0.72646E-04 -0.46737E-04   0.0000       0.0000       0.0000    
 -0.13078E-02 -0.72871E-04 -0.46397E-04   0.0000       0.0000       0.0000    
 -0.13193E-02 -0.73102E-04 -0.46101E-04   0.0000       0.0000       0.0000    
 -0.13257E-02 -0.73343E-04 -0.45912E-04   0.0000       0.0000       0.0000    
 -0.13258E-02 -0.73596E-04 -0.45857E-04   0.0000       0.0000       0.0000    
 -0.13201E-02 -0.73857E-04 -0.45927E-04   0.0000       0.0000       0.0000    
 -0.13109E-02 -0.74123E-04 -0.46074E-04   0.0000       0.0000       0.0000    
 -0.13015E-02 -0.74386E-04 -0.46231E-04   0.0000       0.0000       0.0000    
 -0.12950E-02 -0.74641E-04 -0.46329E-04   0.0000       0.0000       0.0000    
 -0.12940E-02 -0.74884E-04 -0.46316E-04   0.0000       0.0000       0.0000    
 -0.12991E-02 -0.75116E-04 -0.46177E-04   0.0000       0.0000       0.0000    
 -0.13092E-02 -0.75339E-04 -0.45932E-04   0.0000       0.0000       0.0000    
 -0.13217E-02 -0.75559E-04 -0.45633E-04   0.0000       0.0000       0.0000    
 -0.13334E-02 -0.75783E-04 -0.45345E-04   0.0000       0.0000       0.0000    
 -0.13414E-02 -0.76016E-04 -0.45131E-04   0.0000       0.0000       0.0000    
 -0.13437E-02 -0.76260E-04 -0.45028E-04   0.0000       0.0000       0.0000    
 -0.13403E-02 -0.76513E-04 -0.45040E-04   0.0000       0.0000       0.0000    
 -0.13329E-02 -0.76771E-04 -0.45137E-04   0.0000       0.0000       0.0000    
 -0.13241E-02 -0.77028E-04 -0.45265E-04   0.0000       0.0000       0.0000    
 -0.13172E-02 -0.77278E-04 -0.45361E-04   0.0000       0.0000       0.0000    
 -0.13146E-02 -0.77516E-04 -0.45372E-04   0.0000       0.0000       0.0000    
 -0.13177E-02 -0.77743E-04 -0.45275E-04   0.0000       0.0000       0.0000    
 -0.13258E-02 -0.77960E-04 -0.45078E-04   0.0000       0.0000       0.0000    
 -0.13369E-02 -0.78172E-04 -0.44818E-04   0.0000       0.0000       0.0000    
 -0.13481E-02 -0.78387E-04 -0.44551E-04   0.0000       0.0000       0.0000    
 -0.13565E-02 -0.78608E-04 -0.44335E-04   0.0000       0.0000       0.0000    
 -0.13600E-02 -0.78839E-04 -0.44209E-04   0.0000       0.0000       0.0000    
 -0.13582E-02 -0.79079E-04 -0.44185E-04   0.0000       0.0000       0.0000    
 -0.13520E-02 -0.79325E-04 -0.44245E-04   0.0000       0.0000       0.0000    
 -0.13440E-02 -0.79570E-04 -0.44345E-04   0.0000       0.0000       0.0000    
 -0.13371E-02 -0.79809E-04 -0.44429E-04   0.0000       0.0000       0.0000    
 -0.13337E-02 -0.80037E-04 -0.44449E-04   0.0000       0.0000       0.0000    
 -0.13355E-02 -0.80252E-04 -0.44377E-04   0.0000       0.0000       0.0000    
 -0.13421E-02 -0.80457E-04 -0.44213E-04   0.0000       0.0000       0.0000    
 -0.13519E-02 -0.80656E-04 -0.43986E-04   0.0000       0.0000       0.0000    
 -0.13623E-02 -0.80856E-04 -0.43744E-04   0.0000       0.0000       0.0000    
 -0.13705E-02 -0.81060E-04 -0.43537E-04   0.0000       0.0000       0.0000    
 -0.13744E-02 -0.81273E-04 -0.43405E-04   0.0000       0.0000       0.0000    
 -0.13732E-02 -0.81494E-04 -0.43364E-04   0.0000       0.0000       0.0000    
 -0.13679E-02 -0.81720E-04 -0.43400E-04   0.0000       0.0000       0.0000    
 -0.13604E-02 -0.81946E-04 -0.43477E-04   0.0000       0.0000       0.0000    
 -0.13536E-02 -0.82166E-04 -0.43548E-04   0.0000       0.0000       0.0000    
 -0.13499E-02 -0.82375E-04 -0.43569E-04   0.0000       0.0000       0.0000    
 -0.13507E-02 -0.82571E-04 -0.43510E-04   0.0000       0.0000       0.0000    
 -0.13562E-02 -0.82756E-04 -0.43370E-04   0.0000       0.0000       0.0000    
 -0.13649E-02 -0.82934E-04 -0.43171E-04   0.0000       0.0000       0.0000    
 -0.13743E-02 -0.83109E-04 -0.42954E-04   0.0000       0.0000       0.0000    
